Colorado Department of Revenue,,,,
Marijuana Sales by County Report,,,,
January 2014 to Date,,,,
,,,,
Month,Year,County,Medical Marijuana Sales ¹,Retail Marijuana Sales ²
5,2020,Jefferson,"$1,738,369 ","$5,434,741 "
5,2020,La Plata,NR,"$3,510,421 "
5,2020,Lake,NA,NR
5,2020,Larimer,"$888,074 ","$9,860,019 "
5,2020,Las Animas,"$47,156 ","$6,559,828 "
5,2020,Mesa,NR,"$2,819,667 "
5,2020,Moffat,NR,"$1,454,633 "
5,2020,Montezuma,NR,"$2,887,841 "
5,2020,Montrose,NR,NR
5,2020,Morgan,NR,"$2,305,296 "
5,2020,Otero,NR,"$456,873 "
5,2020,Ouray,NA,"$950,798 "
5,2020,Park,NR,"$574,822 "
5,2020,Pitkin,NR,"$676,949 "
5,2020,Pueblo,"$1,333,357 ","$10,194,247 "
5,2020,Routt,NR,"$840,568 "
5,2020,Saguache,NR,"$422,802 "
5,2020,San Juan,NA,"$17,301 "
5,2020,San Miguel,NR,"$215,019 "
5,2020,Sedgwick,NR,NR
5,2020,Summit,NR,"$1,161,610 "
5,2020,Weld,"$383,499 ","$3,051,727 "
6,2020, Total,"$40,770,582 ","$158,102,628 "
6,2020,Adams,"$819,585 ","$13,245,628 "
6,2020,Alamosa,NR,NA
6,2020,Arapahoe,"$1,069,434 ","$15,475,548 "
6,2020,Archuleta,NA,"$1,576,742 "
6,2020,Bent,NA,NR
6,2020,Boulder,"$1,306,408 ","$10,759,641 "
6,2020,Chaffee,NR,"$757,847 "
6,2020,Clear Creek,NA,"$792,934 "
6,2020,Conejos,NA,NR
6,2020,Costilla,NA,"$705,068 "
6,2020,Crowley,NA,NR
6,2020,Delta,NR,NA
6,2020,Denver,"$18,379,149 ","$47,719,774 "
6,2020,Eagle,"$120,840 ","$1,582,305 "
6,2020,El Paso,"$13,738,420 ",NR
6,2020,Fremont,NR,NA
6,2020,Garfield,"$122,053 ","$2,565,672 "
6,2020,Gilpin,NA,"$250,680 "
6,2020,Grand,NR,"$652,513 "
6,2020,Gunnison,NA,"$841,215 "
6,2020,Huerfano,NA,"$382,156 "
6,2020,Jefferson,"$1,644,666 ","$5,719,165 "
6,2020,La Plata,NR,"$3,849,805 "
6,2020,Lake,NA,"$357,254 "
6,2020,Larimer,"$785,406 ","$8,405,389 "
6,2020,Las Animas,"$48,038 ","$7,468,580 "
6,2020,Mesa,NR,"$2,720,456 "
6,2020,Moffat,NR,"$1,394,796 "
6,2020,Montezuma,NR,"$2,872,950 "
6,2020,Montrose,NR,NR
6,2020,Morgan,NR,"$2,125,034 "
6,2020,Otero,NR,"$367,925 "
6,2020,Ouray,NA,"$994,152 "
6,2020,Park,NR,"$667,435 "
6,2020,Pitkin,NR,"$1,029,671 "
6,2020,Pueblo,"$1,075,404 ","$10,730,061 "
6,2020,Routt,"$158,679 ","$1,042,025 "
6,2020,Saguache,NR,"$445,601 "
6,2020,San Juan,NA,NR
6,2020,San Miguel,NR,"$422,492 "
6,2020,Sedgwick,NR,NR
6,2020,Summit,NR,"$1,973,283 "
6,2020,Weld,"$360,244 ","$2,861,164 "
7,2020, Total,"$43,268,565 ","$183,106,003 "
7,2020,Adams,"$808,920 ","$14,501,666 "
7,2020,Alamosa,NR,NA
7,2020,Arapahoe,"$1,193,193 ","$17,272,789 "
7,2020,Archuleta,NA,"$1,901,822 "
7,2020,Bent,NA,NR
7,2020,Boulder,"$1,309,949 ","$12,593,191 "
7,2020,Chaffee,NR,"$892,277 "
7,2020,Clear Creek,NA,"$963,985 "
7,2020,Conejos,NA,NR
7,2020,Costilla,NA,"$782,461 "
7,2020,Crowley,NA,NR
7,2020,Delta,NR,NA
7,2020,Denver,"$20,149,552 ","$55,559,414 "
7,2020,Eagle,"$137,076 ","$2,128,829 "
7,2020,El Paso,"$14,308,821 ",NR
7,2020,Fremont,NR,NA
7,2020,Garfield,"$123,374 ","$2,817,708 "
7,2020,Gilpin,NA,"$362,501 "
7,2020,Grand,NR,"$910,474 "
7,2020,Gunnison,NA,"$1,152,384 "
7,2020,Huerfano,NA,"$471,993 "
7,2020,Jefferson,"$1,749,241 ","$6,332,915 "
7,2020,La Plata,NR,"$4,393,130 "
7,2020,Lake,NA,"$453,214 "
7,2020,Larimer,"$787,213 ","$10,640,199 "
7,2020,Las Animas,"$38,657 ","$8,223,397 "
7,2020,Mesa,NR,"$2,915,887 "
7,2020,Moffat,NR,"$1,565,531 "
7,2020,Montezuma,NR,"$3,029,187 "
7,2020,Montrose,NR,NR
7,2020,Morgan,NR,"$2,225,544 "
7,2020,Otero,NR,"$401,321 "
7,2020,Ouray,NA,"$1,174,452 "
7,2020,Park,NR,"$823,082 "
7,2020,Pitkin,NR,"$1,648,767 "
7,2020,Pueblo,"$1,012,251 ","$12,008,343 "
7,2020,Routt,NR,"$1,092,515 "
7,2020,Saguache,NR,"$541,017 "
7,2020,San Juan,NA,"$158,024 "
7,2020,San Miguel,NR,"$665,689 "
7,2020,Sedgwick,NA,NR
7,2020,Summit,NR,"$3,029,284 "
7,2020,Weld,"$367,297 ","$3,043,883 "
8,2020, Total,"$42,034,746 ","$176,566,595 "
8,2020,Adams,"$764,633 ","$14,132,898 "
8,2020,Alamosa,NR,NA
8,2020,Arapahoe,"$1,124,807 ","$16,909,557 "
8,2020,Archuleta,NA,"$1,768,671 "
8,2020,Bent,NA,NR
8,2020,Boulder,"$1,356,988 ","$12,547,631 "
8,2020,Chaffee,NR,NR
8,2020,Clear Creek,NA,"$936,015 "
8,2020,Conejos,NA,NR
8,2020,Costilla,NA,"$763,624 "
8,2020,Crowley,NA,NR
8,2020,Delta,NR,NA
8,2020,Denver,"$19,551,025 ","$52,011,403 "
8,2020,Eagle,"$134,938 ","$2,077,635 "
8,2020,El Paso,"$13,634,778 ",NR
8,2020,Fremont,NR,NA
8,2020,Garfield,"$112,580 ","$2,538,125 "
8,2020,Gilpin,NA,"$363,139 "
8,2020,Grand,NR,"$871,406 "
8,2020,Gunnison,NA,"$1,172,858 "
8,2020,Huerfano,NA,"$506,634 "
8,2020,Jefferson,"$2,085,121 ","$5,805,803 "
8,2020,La Plata,NR,"$4,351,267 "
8,2020,Lake,NA,"$449,116 "
8,2020,Larimer,"$761,419 ","$10,520,821 "
8,2020,Las Animas,"$37,764 ","$8,014,108 "
8,2020,Mesa,NR,"$2,832,178 "
8,2020,Moffat,NR,"$1,566,169 "
8,2020,Montezuma,NR,"$2,865,594 "
8,2020,Montrose,NR,NR
8,2020,Morgan,NR,"$2,129,366 "
8,2020,Otero,NR,"$382,861 "
8,2020,Ouray,NA,"$1,179,244 "
8,2020,Park,NR,"$787,264 "
8,2020,Pitkin,NR,"$1,644,529 "
8,2020,Pueblo,"$796,964 ","$11,593,542 "
8,2020,Routt,"$174,710 ","$1,286,136 "
8,2020,Saguache,NR,"$514,522 "
8,2020,San Juan,NA,NR
8,2020,San Miguel,NR,"$652,208 "
8,2020,Sedgwick,NA,NR
8,2020,Summit,NR,"$2,915,208 "
8,2020,Weld,"$368,724 ","$2,981,981 "
9,2020, Total,"$39,941,149 ","$166,547,119 "
9,2020,Adams,"$741,017 ","$13,323,488 "
9,2020,Alamosa,NR,NA
9,2020,Arapahoe,"$1,052,160 ","$16,113,147 "
9,2020,Archuleta,NA,"$1,681,439 "
9,2020,Bent,NA,NR
9,2020,Boulder,"$1,363,396 ","$11,745,758 "
9,2020,Chaffee,NR,"$793,711 "
9,2020,Clear Creek,NA,"$890,941 "
9,2020,Conejos,NA,NR
9,2020,Costilla,NA,"$731,834 "
9,2020,Crowley,NA,NR
9,2020,Delta,NR,NA
9,2020,Denver,"$17,569,584 ","$48,325,167 "
9,2020,Eagle,"$132,762 ","$1,831,125 "
9,2020,El Paso,"$13,170,772 ",NR
9,2020,Fremont,NR,NA
9,2020,Garfield,"$111,523 ","$2,592,746 "
9,2020,Gilpin,NA,"$340,423 "
9,2020,Grand,NR,"$803,456 "
9,2020,Gunnison,NA,"$1,061,013 "
9,2020,Huerfano,NA,"$453,693 "
9,2020,Jefferson,"$1,834,754 ","$6,017,419 "
9,2020,La Plata,NR,"$4,087,203 "
9,2020,Lake,NA,"$405,147 "
9,2020,Larimer,"$747,471 ","$10,195,117 "
9,2020,Las Animas,NR,"$7,240,490 "
9,2020,Mesa,NR,"$2,877,194 "
9,2020,Moffat,NR,"$1,513,895 "
9,2020,Montezuma,NR,"$2,892,047 "
9,2020,Montrose,NR,NR
9,2020,Morgan,NR,"$2,008,333 "
9,2020,Otero,NR,"$355,217 "
9,2020,Ouray,NA,"$1,154,661 "
9,2020,Park,NR,"$731,674 "
9,2020,Pitkin,NR,"$1,443,693 "
9,2020,Pueblo,"$1,593,366 ","$10,586,855 "
9,2020,Routt,NR,"$1,232,962 "
9,2020,Saguache,NR,"$491,419 "
9,2020,San Juan,NA,NR
9,2020,San Miguel,NR,"$574,739 "
9,2020,Sedgwick,NA,NR
9,2020,Summit,NR,"$2,649,776 "
9,2020,Weld,"$368,241 ","$2,910,174 "
10,2020, Total,"$38,788,945 ","$160,999,919 "
10,2020,Adams,"$716,177 ","$13,204,959 "
10,2020,Alamosa,NR,NA
10,2020,Arapahoe,"$1,029,767 ","$16,450,038 "
10,2020,Archuleta,NA,"$1,481,254 "
10,2020,Bent,NA,NR
10,2020,Boulder,"$1,382,416 ","$11,622,740 "
10,2020,Chaffee,NR,"$665,749 "
10,2020,Clear Creek,NA,"$817,036 "
10,2020,Conejos,NA,NR
10,2020,Costilla,NA,"$641,992 "
10,2020,Crowley,NA,NR
10,2020,Delta,NR,NA
10,2020,Denver,"$18,032,316 ","$47,172,820 "
10,2020,Eagle,"$136,721 ","$1,639,581 "
10,2020,El Paso,"$12,431,188 ",NR
10,2020,Fremont,NR,NA
10,2020,Garfield,"$119,428 ","$2,532,550 "
10,2020,Gilpin,NA,"$334,252 "
10,2020,Grand,NR,"$632,651 "
10,2020,Gunnison,NA,"$867,733 "
10,2020,Huerfano,NA,"$355,511 "
10,2020,Jefferson,"$1,572,699 ","$6,031,115 "
10,2020,La Plata,NR,"$3,689,754 "
10,2020,Lake,NA,"$316,410 "
10,2020,Larimer,"$740,235 ","$9,893,740 "
10,2020,Las Animas,"$31,435 ","$6,506,906 "
10,2020,Mesa,NR,"$2,812,739 "
10,2020,Moffat,NR,"$1,560,740 "
10,2020,Montezuma,NR,"$2,738,154 "
10,2020,Montrose,NR,NR
10,2020,Morgan,NR,"$2,048,009 "
10,2020,Otero,NR,"$342,674 "
10,2020,Ouray,NA,"$1,071,466 "
10,2020,Park,NR,"$679,385 "
10,2020,Pitkin,NR,"$1,162,883 "
10,2020,Pueblo,"$926,138 ","$9,977,452 "
10,2020,Routt,NR,"$1,135,205 "
10,2020,Saguache,NR,"$440,886 "
10,2020,San Juan,NA,"$66,015 "
10,2020,San Miguel,NR,"$443,974 "
10,2020,Sedgwick,NA,"$1,251,442 "
10,2020,Summit,NR,"$2,409,245 "
10,2020,Weld,"$373,466 ","$2,966,860 "
11,2020, Total,"$34,650,013 ","$140,495,233 "
11,2020,Adams,"$650,173 ","$12,189,575 "
11,2020,Alamosa,NR,NA
11,2020,Arapahoe,"$908,848 ","$14,959,967 "
11,2020,Archuleta,NA,"$1,222,101 "
11,2020,Bent,NA,NR
11,2020,Boulder,"$1,303,397 ","$10,260,558 "
11,2020,Chaffee,NR,"$520,658 "
11,2020,Clear Creek,NA,"$646,954 "
11,2020,Conejos,NA,NR
11,2020,Costilla,NA,"$494,353 "
11,2020,Crowley,NA,NR
11,2020,Delta,NR,NA
11,2020,Denver,"$15,331,535 ","$40,862,405 "
11,2020,Eagle,"$133,130 ","$1,490,822 "
11,2020,El Paso,"$11,298,703 ",NR
11,2020,Fremont,"$223,258 ",NA
11,2020,Garfield,"$95,860 ","$2,088,902 "
11,2020,Gilpin,NA,"$248,060 "
11,2020,Grand,NR,"$547,683 "
11,2020,Gunnison,NA,"$636,555 "
11,2020,Huerfano,NA,"$278,077 "
11,2020,Jefferson,"$1,885,282 ","$5,086,574 "
11,2020,La Plata,NR,"$2,883,462 "
11,2020,Lake,NA,NR
11,2020,Larimer,"$640,954 ","$9,485,491 "
11,2020,Las Animas,"$34,458 ","$5,609,146 "
11,2020,Mesa,NR,"$2,412,084 "
11,2020,Moffat,NR,"$1,328,243 "
11,2020,Montezuma,NR,"$2,247,025 "
11,2020,Montrose,NR,NR
11,2020,Morgan,NR,"$1,698,832 "
11,2020,Otero,NR,"$304,039 "
11,2020,Ouray,NA,"$845,438 "
11,2020,Park,NR,"$580,611 "
11,2020,Pitkin,NR,"$826,204 "
11,2020,Pueblo,"$832,096 ","$8,649,108 "
11,2020,Routt,NR,"$774,841 "
11,2020,Saguache,NR,"$338,611 "
11,2020,San Juan,NA,"$24,327 "
11,2020,San Miguel,NR,"$276,390 "
11,2020,Sedgwick,NA,"$1,216,006 "
11,2020,Summit,NR,"$2,268,825 "
11,2020,Weld,NR,"$2,692,579 "
12,2020, Total,"$36,651,909 ","$149,691,299 "
12,2020,Adams,"$681,126 ","$12,682,090 "
12,2020,Alamosa,NR,NA
12,2020,Arapahoe,"$1,036,551 ","$15,890,336 "
12,2020,Archuleta,NA,"$1,473,262 "
12,2020,Bent,NA,NR
12,2020,Boulder,"$1,264,318 ","$10,458,568 "
12,2020,Chaffee,NR,"$609,568 "
12,2020,Clear Creek,NA,"$763,454 "
12,2020,Conejos,NA,NR
12,2020,Costilla,NA,"$522,280 "
12,2020,Crowley,NA,NR
12,2020,Delta,NR,NA
12,2020,Denver,"$15,893,478 ","$42,853,367 "
12,2020,Eagle,"$143,959 ","$2,196,488 "
12,2020,El Paso,"$12,331,305 ",NR
12,2020,Fremont,NR,NA
12,2020,Garfield,"$107,589 ","$2,253,585 "
12,2020,Gilpin,NA,"$249,569 "
12,2020,Grand,NR,"$857,364 "
12,2020,Gunnison,NA,"$768,567 "
12,2020,Huerfano,NA,"$270,637 "
12,2020,Jefferson,"$1,763,015 ","$5,819,236 "
12,2020,La Plata,NR,"$3,263,824 "
12,2020,Lake,NA,"$290,620 "
12,2020,Larimer,"$860,400 ","$9,928,725 "
12,2020,Las Animas,NR,"$5,280,324 "
12,2020,Mesa,NR,"$2,531,159 "
12,2020,Moffat,NR,"$1,317,621 "
12,2020,Montezuma,NR,"$2,377,939 "
12,2020,Montrose,NR,NR
12,2020,Morgan,NR,"$1,580,399 "
12,2020,Otero,NR,"$328,434 "
12,2020,Ouray,NA,"$903,226 "
12,2020,Park,NR,"$647,233 "
12,2020,Pitkin,NR,"$1,354,243 "
12,2020,Pueblo,"$864,921 ","$8,692,454 "
12,2020,Routt,NR,"$990,930 "
12,2020,Saguache,NA,"$379,800 "
12,2020,San Juan,NA,"$28,116 "
12,2020,San Miguel,NR,"$473,494 "
12,2020,Sedgwick,NA,"$1,212,661 "
12,2020,Summit,NR,"$3,173,188 "
12,2020,Weld,"$381,658 ","$2,893,054 "
1,2021, Total,"$35,869,373 ","$151,734,324 "
1,2021,Adams,"$650,900 ","$12,479,527 "
1,2021,Alamosa,NR,NA
1,2021,Arapahoe,"$927,494 ","$15,346,890 "
1,2021,Archuleta,NA,"$1,472,872 "
1,2021,Bent,NA,"$386,548 "
1,2021,Boulder,"$1,141,777 ","$10,377,496 "
1,2021,Chaffee,NR,NR
1,2021,Clear Creek,NA,"$841,434 "
1,2021,Conejos,NA,"$795,259 "
1,2021,Costilla,NA,"$543,208 "
1,2021,Crowley,NA,NR
1,2021,Delta,NR,NA
1,2021,Denver,"$16,305,114 ","$43,164,396 "
1,2021,Eagle,"$135,546 ","$2,399,367 "
1,2021,El Paso,"$11,617,216 ",NR
1,2021,Fremont,NR,NA
1,2021,Garfield,"$111,053 ","$2,245,660 "
1,2021,Gilpin,NA,"$243,254 "
1,2021,Grand,NR,"$866,808 "
1,2021,Gunnison,NA,"$792,813 "
1,2021,Huerfano,NA,"$265,615 "
1,2021,Jefferson,"$1,703,512 ","$5,568,918 "
1,2021,La Plata,NR,"$3,405,494 "
1,2021,Lake,NA,"$301,730 "
1,2021,Larimer,"$759,353 ","$9,943,733 "
1,2021,Las Animas,"$45,679 ","$5,725,252 "
1,2021,Mesa,NR,"$2,676,127 "
1,2021,Moffat,NR,"$1,393,939 "
1,2021,Montezuma,NR,"$2,484,001 "
1,2021,Montrose,NR,NR
1,2021,Morgan,NR,"$1,678,946 "
1,2021,Otero,NR,NR
1,2021,Ouray,NA,"$919,650 "
1,2021,Park,NR,"$634,323 "
1,2021,Pitkin,NA,"$1,422,672 "
1,2021,Pueblo,"$853,421 ","$9,095,771 "
1,2021,Routt,NR,"$1,498,101 "
1,2021,Saguache,NR,"$363,718 "
1,2021,San Juan,NA,NR
1,2021,San Miguel,NR,"$541,407 "
1,2021,Sedgwick,NA,"$1,407,883 "
1,2021,Summit,NR,"$3,471,913 "
1,2021,Weld,"$377,643 ","$2,901,750 "
2,2021, Total,"$32,452,819 ","$134,584,956 "
2,2021,Adams,"$593,082 ","$11,280,305 "
2,2021,Alamosa,NR,NA
2,2021,Arapahoe,"$834,771 ","$13,655,577 "
2,2021,Archuleta,NA,"$1,234,053 "
2,2021,Bent,NA,"$355,890 "
2,2021,Boulder,"$1,015,142 ","$9,314,614 "
2,2021,Chaffee,NR,NR
2,2021,Clear Creek,NA,"$810,448 "
2,2021,Conejos,NA,"$699,292 "
2,2021,Costilla,NA,"$488,155 "
2,2021,Crowley,NA,NR
2,2021,Delta,NR,NA
2,2021,Denver,"$14,930,775 ","$38,102,094 "
2,2021,Eagle,"$121,485 ","$2,143,521 "
2,2021,El Paso,"$10,070,850 ",NR
2,2021,Fremont,NR,NA
2,2021,Garfield,"$105,071 ","$2,038,988 "
2,2021,Gilpin,NR,"$223,430 "
2,2021,Grand,NR,"$773,579 "
2,2021,Gunnison,NA,"$729,821 "
2,2021,Huerfano,NA,"$229,030 "
2,2021,Jefferson,"$1,646,347 ","$5,028,393 "
2,2021,La Plata,NR,"$3,141,688 "
2,2021,Lake,NA,NR
2,2021,Larimer,"$736,244 ","$8,638,833 "
2,2021,Las Animas,"$36,364 ","$4,371,119 "
2,2021,Mesa,NR,"$2,440,964 "
2,2021,Moffat,NR,"$1,208,812 "
2,2021,Montezuma,NR,"$2,455,304 "
2,2021,Montrose,NR,NR
2,2021,Morgan,NR,"$1,386,154 "
2,2021,Otero,NR,"$267,225 "
2,2021,Ouray,NA,"$847,021 "
2,2021,Park,NR,"$556,592 "
2,2021,Pitkin,NR,"$1,328,047 "
2,2021,Pueblo,"$810,079 ","$7,918,693 "
2,2021,Routt,NR,"$1,363,211 "
2,2021,Saguache,NR,"$341,130 "
2,2021,San Juan,NA,NR
2,2021,San Miguel,NR,"$559,786 "
2,2021,Sedgwick,NA,"$1,216,322 "
2,2021,Summit,NR,"$3,181,098 "
2,2021,Weld,NR,"$2,700,568 "
3,2021, Total,"$40,372,910 ","$166,729,153 "
3,2021,Adams,"$680,799 ","$14,056,356 "
3,2021,Alamosa,NR,NA
3,2021,Arapahoe,"$958,729 ","$14,931,279 "
3,2021,Archuleta,NA,"$1,571,781 "
3,2021,Bent,NA,"$565,379 "
3,2021,Boulder,"$1,198,711 ","$10,806,131 "
3,2021,Chaffee,NR,"$531,759 "
3,2021,Clear Creek,NA,"$915,530 "
3,2021,Conejos,NA,"$965,771 "
3,2021,Costilla,NA,"$635,894 "
3,2021,Crowley,NA,NR
3,2021,Delta,NR,NA
3,2021,Denver,"$18,920,219 ","$47,036,290 "
3,2021,Eagle,"$140,682 ","$2,454,412 "
3,2021,El Paso,"$12,645,283 ",NR
3,2021,Fremont,NR,NA
3,2021,Garfield,"$124,640 ","$2,633,917 "
3,2021,Gilpin,NR,"$290,596 "
3,2021,Grand,NR,"$930,113 "
3,2021,Gunnison,NA,"$886,730 "
3,2021,Huerfano,NA,"$346,396 "
3,2021,Jefferson,"$1,934,454 ","$6,200,829 "
3,2021,La Plata,NR,"$4,031,308 "
3,2021,Lake,NA,"$335,291 "
3,2021,Larimer,"$872,264 ","$10,426,496 "
3,2021,Las Animas,"$49,180 ","$6,669,108 "
3,2021,Mesa,NR,"$3,195,824 "
3,2021,Moffat,NR,"$1,515,357 "
3,2021,Montezuma,NR,"$2,980,607 "
3,2021,Montrose,NR,NR
3,2021,Morgan,NR,"$1,912,096 "
3,2021,Otero,NR,"$371,355 "
3,2021,Ouray,NA,"$1,072,983 "
3,2021,Park,NR,"$665,058 "
3,2021,Pitkin,NR,"$1,645,973 "
3,2021,Pueblo,"$976,881 ","$11,082,592 "
3,2021,Routt,NR,"$1,427,810 "
3,2021,Saguache,NR,"$452,624 "
3,2021,San Juan,NA,NR
3,2021,San Miguel,NR,"$641,482 "
3,2021,Sedgwick,NA,"$1,685,012 "
3,2021,Summit,NR,"$3,511,306 "
3,2021,Weld,"$412,680 ","$3,447,829 "
4,2021, Total,"$39,817,606 ","$166,506,561 "
4,2021,Adams,"$520,818 ","$13,905,945 "
4,2021,Alamosa,NR,NA
4,2021,Arapahoe,"$936,589 ","$17,211,160 "
4,2021,Archuleta,NA,"$1,231,801 "
4,2021,Bent,NA,"$539,816 "
4,2021,Boulder,"$1,199,576 ","$11,577,842 "
4,2021,Chaffee,NR,"$616,994 "
4,2021,Clear Creek,NA,"$837,242 "
4,2021,Conejos,NA,"$974,060 "
4,2021,Costilla,NA,"$632,109 "
4,2021,Crowley,NA,NR
4,2021,Delta,NR,NA
4,2021,Denver,"$18,562,052 ","$49,268,036 "
4,2021,Eagle,"$148,555 ","$1,675,191 "
4,2021,El Paso,"$12,618,054 ",NR
4,2021,Fremont,NR,NA
4,2021,Garfield,"$124,937 ","$2,554,331 "
4,2021,Gilpin,NR,"$310,364 "
4,2021,Grand,NR,"$637,953 "
4,2021,Gunnison,NA,"$652,774 "
4,2021,Huerfano,NA,"$359,979 "
4,2021,Jefferson,"$1,862,011 ","$6,209,176 "
4,2021,La Plata,NR,"$3,869,190 "
4,2021,Lake,NA,NR
4,2021,Larimer,"$890,313 ","$9,768,952 "
4,2021,Las Animas,"$42,419 ","$6,339,640 "
4,2021,Mesa,NR,"$3,239,417 "
4,2021,Moffat,NR,"$1,577,721 "
4,2021,Montezuma,NR,"$3,030,807 "
4,2021,Montrose,NR,NR
4,2021,Morgan,NR,"$1,858,539 "
4,2021,Otero,NR,"$385,901 "
4,2021,Ouray,NA,"$1,061,412 "
4,2021,Park,NR,"$632,775 "
4,2021,Pitkin,NR,"$1,049,957 "
4,2021,Pueblo,"$1,005,294 ","$11,167,726 "
4,2021,Routt,NR,"$1,001,962 "
4,2021,Saguache,NR,"$448,618 "
4,2021,San Juan,NA,NR
4,2021,San Miguel,NR,"$281,430 "
4,2021,Sedgwick,NA,"$1,696,344 "
4,2021,Summit,NR,"$2,315,874 "
4,2021,Weld,"$412,466 ","$3,458,598 "
5,2021, Total,"$36,781,683 ","$157,221,754 "
5,2021,Adams,"$652,839 ","$13,317,264 "
5,2021,Alamosa,NR,NA
5,2021,Arapahoe,"$925,779 ","$16,573,897 "
5,2021,Archuleta,NA,"$1,378,092 "
5,2021,Bent,NA,NR
5,2021,Boulder,"$1,083,365 ","$11,477,690 "
5,2021,Chaffee,NR,"$628,784 "
5,2021,Clear Creek,NA,"$748,995 "
5,2021,Conejos,NA,NR
5,2021,Costilla,NA,"$661,317 "
5,2021,Crowley,NA,NR
5,2021,Delta,NR,NA
5,2021,Denver,"$16,823,800 ","$44,690,721 "
5,2021,Eagle,"$130,301 ","$1,274,260 "
5,2021,El Paso,"$11,430,726 ",NR
5,2021,Fremont,NR,NA
5,2021,Garfield,"$118,438 ","$2,530,312 "
5,2021,Gilpin,NR,"$350,736 "
5,2021,Grand,NR,"$578,478 "
5,2021,Gunnison,NA,"$673,398 "
5,2021,Huerfano,NA,"$389,170 "
5,2021,Jefferson,"$2,032,557 ","$5,622,713 "
5,2021,La Plata,NR,"$3,875,521 "
5,2021,Lake,NA,"$289,244 "
5,2021,Larimer,"$820,538 ","$9,788,696 "
5,2021,Las Animas,"$44,645 ","$5,986,430 "
5,2021,Mesa,NR,"$3,079,919 "
5,2021,Moffat,NA,"$1,457,874 "
5,2021,Montezuma,NR,"$2,882,856 "
5,2021,Montrose,NR,NR
5,2021,Morgan,NR,"$1,797,092 "
5,2021,Otero,NR,"$366,188 "
5,2021,Ouray,NA,"$1,083,243 "
5,2021,Park,NR,"$658,896 "
5,2021,Pitkin,NR,"$734,803 "
5,2021,Pueblo,"$955,590 ","$10,411,798 "
5,2021,Routt,NR,"$898,266 "
5,2021,Saguache,NR,"$461,934 "
5,2021,San Juan,NA,NR
5,2021,San Miguel,NR,"$284,722 "
5,2021,Sedgwick,NA,"$1,705,063 "
5,2021,Summit,"$72,782 ","$1,808,321 "
5,2021,Weld,"$376,210 ","$3,359,031 "
6,2021, Total,"$34,534,293 ","$152,719,813 "
6,2021,Adams,"$600,723 ","$12,556,120 "
6,2021,Alamosa,NR,NA
6,2021,Arapahoe,"$837,325 ","$15,920,425 "
6,2021,Archuleta,NA,"$1,568,305 "
6,2021,Bent,NA,"$537,404 "
6,2021,Boulder,"$1,030,374 ","$11,039,629 "
6,2021,Chaffee,NR,NR
6,2021,Clear Creek,NA,"$930,773 "
6,2021,Conejos,NA,"$999,888 "
6,2021,Costilla,NA,"$666,944 "
6,2021,Crowley,NA,NR
6,2021,Delta,NR,NA
6,2021,Denver,"$16,240,567 ","$40,754,921 "
6,2021,Eagle,"$126,210 ","$1,739,602 "
6,2021,El Paso,"$10,239,688 ",NR
6,2021,Fremont,NR,NA
6,2021,Garfield,"$112,912 ","$2,468,770 "
6,2021,Gilpin,NA,"$269,163 "
6,2021,Grand,NR,"$775,031 "
6,2021,Gunnison,NA,"$900,968 "
6,2021,Huerfano,NA,"$460,345 "
6,2021,Jefferson,"$1,847,287 ","$5,882,307 "
6,2021,La Plata,NR,"$3,865,787 "
6,2021,Lake,NA,"$373,679 "
6,2021,Larimer,"$801,977 ","$9,434,836 "
6,2021,Las Animas,"$40,870 ","$5,695,649 "
6,2021,Mesa,NR,"$2,950,929 "
6,2021,Moffat,NR,"$1,384,434 "
6,2021,Montezuma,NR,"$2,707,859 "
6,2021,Montrose,NR,NR
6,2021,Morgan,NR,"$1,700,780 "
6,2021,Otero,NR,"$335,017 "
6,2021,Ouray,NA,"$1,104,645 "
6,2021,Park,NR,"$723,070 "
6,2021,Pitkin,NR,"$1,029,311 "
6,2021,Pueblo,NR,"$9,707,655 "
6,2021,Routt,NR,"$1,060,217 "
6,2021,Saguache,NR,"$466,996 "
6,2021,San Juan,NA,NR
6,2021,San Miguel,NR,"$535,057 "
6,2021,Sedgwick,NA,"$1,613,772 "
6,2021,Summit,"$82,584 ","$2,220,496 "
6,2021,Weld,"$348,837 ","$3,219,540 "
7,2021, Total,"$35,010,274 ","$167,805,366 "
7,2021,Adams,"$599,583 ","$13,423,139 "
7,2021,Alamosa,NR,NA
7,2021,Arapahoe,"$932,390 ","$17,003,765 "
7,2021,Archuleta,NA,"$1,821,043 "
7,2021,Bent,NA,"$541,662 "
7,2021,Boulder,"$1,012,706 ","$12,055,854 "
7,2021,Chaffee,NR,NR
7,2021,Clear Creek,NA,"$1,105,749 "
7,2021,Conejos,NA,"$1,121,889 "
7,2021,Costilla,NA,"$758,171 "
7,2021,Crowley,NA,NR
7,2021,Delta,NR,NA
7,2021,Denver,"$15,745,099 ","$43,975,591 "
7,2021,Eagle,"$135,513 ","$2,108,492 "
7,2021,El Paso,"$10,802,872 ",NR
7,2021,Fremont,NR,NA
7,2021,Garfield,"$118,857 ","$2,626,261 "
7,2021,Gilpin,NA,"$351,914 "
7,2021,Grand,NR,"$983,081 "
7,2021,Gunnison,NA,"$1,199,630 "
7,2021,Huerfano,NA,"$535,197 "
